movieId,title,imdbId,imdbRating,url,revenue,tmdbId,plot,poster,released,budget
"""59832""","""Where the Sidewalk Ends""","""0043132""",7.7,"""https://themoviedb.org/movie/17221""",null,"""17221""","""Det. Sgt. Mark Dixon wants to be something his old man wasn't: a guy on the right side of the law. But Dixon's vicious nature will get the better of him.""","""https://image.tmdb.org/t/p/w440_and_h660_face/27Q0i6ZjmRnjfvegksunixnLxuG.jpg""","""1950-07-07""",null
"""59834""","""100 Rifles""","""0063970""",5.9,"""https://themoviedb.org/movie/37308""",null,"""37308""","""In 19th century Mexico a native revolutionary,Yaqui Joe,robs a bank to buy arms for his oppressed people but he finds himself wanted by American lawmen and the Mexican Army.""","""https://image.tmdb.org/t/p/w440_and_h660_face/36FO7mjwHOFahC6bXeola2PgreP.jpg""","""1969-03-26""",null
"""59846""","""Iron Mask, The""","""0020030""",7.7,"""https://themoviedb.org/movie/79761""",null,"""79761""","""King Louis XIII of France is thrilled to have born to him a son - an heir to the throne. But when the queen delivers a twin, Cardinal Richelieu sees the second son as a potential for ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/9Yr7IHgbpTmS6gYA23VROcqY6EG.jpg""","""1929-02-21""",null
"""59900""","""You Don't Mess with the Zohan""","""0960144""",5.5,"""https://themoviedb.org/movie/10661""",201596308,"""10661""","""An Israeli Special Forces Soldier fakes his death so he can re-emerge in New York City as a hair stylist.""","""https://image.tmdb.org/t/p/w440_and_h660_face/8t5eADUDKB6XP2YthLmnca49ZYk.jpg""","""2008-06-06""",90000000
"""59935""","""Flesh Gordon""","""0068595""",4.6,"""https://themoviedb.org/movie/3687""",null,"""3687""","""Emperor Wang (the Perverted) is leader of the planet Porno and sends his mighty Sex Ray towards Earth, turning everyone into sex-mad fiends. Only one man can save the Earth, football ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/qnPEdOzLW9Z7ZYGIZQUJx00ww6S.jpg""","""1974-07-30""",700000
"""59945""","""Mark of Zorro, The""","""0011439""",7.3,"""https://themoviedb.org/movie/42657""",null,"""42657""","""A seemingly idiotic fop is really the courageous vigilante Zorro, who seeks to protect the oppressed.""","""https://image.tmdb.org/t/p/w440_and_h660_face/1N1gSSJs9ULgSWUM0W7zCXSR2QK.jpg""","""1920-12-05""",null
"""59985""","""Chaos Theory""","""0460745""",6.8,"""https://themoviedb.org/movie/12912""",240476,"""12912""","""The story of an obsessively organized efficiency expert whose life unravels in unexpected ways when fate forces him to explore the serendipitous nature of love and forgiveness.""","""https://image.tmdb.org/t/p/w440_and_h660_face/iP4DJqTeMMQJ3J0eyt2RjRH6NZH.jpg""","""2008-10-16""",null
"""59995""","""Boy A""","""1078188""",7.7,"""https://themoviedb.org/movie/14748""",1200398,"""14748""","""The story of a young Jack, newly released from serving a prison sentence for a crime he committed as a child.""","""https://image.tmdb.org/t/p/w440_and_h660_face/dfX5bbDmOpqiMge49W5wjUPrUz0.jpg""","""2008-09-04""",null
"""60037""","""Happening, The""","""0949731""",5.0,"""https://themoviedb.org/movie/8645""",163403799,"""8645""","""A science teacher, his wife, and a young girl struggle to survive a plague that causes those infected to commit suicide.""","""https://image.tmdb.org/t/p/w440_and_h660_face/v1Cw6WaCjNqInpAzUwbXB4LGgoX.jpg""","""2008-06-13""",60000000
"""60040""","""Incredible Hulk, The""","""0800080""",6.8,"""https://themoviedb.org/movie/1724""",163712074,"""1724""","""Bruce Banner, a scientist on the run from the U.S. Government, must find a cure for the monster he emerges whenever he loses his temper. However, Banner then must fight a soldier whom unleashes himself as a threat stronger than he.""","""https://image.tmdb.org/t/p/w440_and_h660_face/vcFeElC8eXI668WSIxcDNkJSBxv.jpg""","""2008-06-13""",150000000
"""60069""","""WALL·E""","""0910970""",8.4,"""https://themoviedb.org/movie/10681""",521311860,"""10681""","""In the distant future, a small waste-collecting robot inadvertently embarks on a space journey that will ultimately decide the fate of mankind.""","""https://image.tmdb.org/t/p/w440_and_h660_face/3g8vyePqVatTaUSnrNnrrwguhxM.jpg""","""2008-06-27""",180000000
"""60072""","""Wanted""","""0493464""",6.7,"""https://themoviedb.org/movie/8909""",341432090,"""8909""","""A frustrated office worker learns that he is the son of a professional assassin, and that he shares his father's superhuman killing abilities.""","""https://image.tmdb.org/t/p/w440_and_h660_face/rTvUr2ESdZ1Ht5zNbgUNmNEHyUT.jpg""","""2008-06-27""",75000000
"""60074""","""Hancock""","""0448157""",6.4,"""https://themoviedb.org/movie/8960""",629443428,"""8960""","""Hancock is a superhero whose ill considered behavior regularly causes damage in the millions. He changes when one person he saves helps him improve his public image.""","""https://image.tmdb.org/t/p/w440_and_h660_face/7DyuV2G0hLEqHeueDfOqhZ2DVut.jpg""","""2008-07-02""",150000000
"""60086""","""Boy Culture""","""0433350""",6.9,"""https://themoviedb.org/movie/15728""",220151,"""15728""","""A successful male escort describes in a series of confessions his tangled romantic relationships with his two roommates and an older, enigmatic male client.""","""https://image.tmdb.org/t/p/w440_and_h660_face/8oMRDfuIjHmPbAjVQNJyaZaqPhK.jpg""","""2007-01-31""",500000
"""60126""","""Get Smart""","""0425061""",6.5,"""https://themoviedb.org/movie/11665""",230685453,"""11665""","""A highly intellectual but socially awkward spy is tasked with preventing a terrorist attack from a Russian spy agency.""","""https://image.tmdb.org/t/p/w440_and_h660_face/c1x9EYmTTe9xTM8DclELORwC1PN.jpg""","""2008-06-20""",80000000
"""60128""","""Young People Fucking (a.k.a. YPF)""","""0913445""",6.3,"""https://themoviedb.org/movie/13019""",null,"""13019""","""On a Tuesday night, five couples have separate sexual adventures.""","""https://image.tmdb.org/t/p/w440_and_h660_face/3GyPOzlOCNPld2tLVKVWwVaUpEO.jpg""","""2008-06-13""",1500000
"""60135""","""Surfwise""","""0479547""",7.3,"""https://themoviedb.org/movie/26354""",null,"""26354""","""Doug Pray explores the life of surfer Dorian Doc Paskowitz.""","""https://image.tmdb.org/t/p/w440_and_h660_face/jUDhBB4UPEifhPmjwviul5KxhIM.jpg""","""2008-05-09""",null
"""60137""","""Rape of Europa, The""","""0997088""",7.7,"""https://themoviedb.org/movie/22905""",null,"""22905""","""The story of Nazi Germany's plundering of Europe's great works of art during World War II and Allied efforts to minimize the damage.""","""https://image.tmdb.org/t/p/w440_and_h660_face/fAtPsP6gv2Fr1xz0cL6LD4CqjmM.jpg""","""2006-11-12""",null
"""60161""","""Futurama: The Beast with a Billion Backs""","""1054485""",7.3,"""https://themoviedb.org/movie/12889""",null,"""12889""","""The Planet Express crew discovers a tentacle covered, planet sized alien that wishes to copulate with it all the inhabitants of Earth.""","""https://image.tmdb.org/t/p/w440_and_h660_face/1BP8f91VajCHHVTQZU2bejZ8rQy.jpg""","""2008-06-24""",null
"""60291""","""Gonzo: The Life and Work of Dr. Hunter S. Thompson""","""0479468""",7.8,"""https://themoviedb.org/movie/13003""",null,"""13003""","""A portrait of the late gonzo journalist Hunter S. Thompson.""","""https://image.tmdb.org/t/p/w440_and_h660_face/a8cRVJTTofxF7TgCGEvC5Yr4GnC.jpg""","""2008-07-18""",null
"""60293""","""Wackness, The""","""1082886""",7.0,"""https://themoviedb.org/movie/13990""",2899975,"""13990""","""It's the summer of 1994, and the streets of New York are pulsing with hip-hop. Set against this backdrop, a lonely teenager named Luke Shapiro spends his last summer before university selling marijuana throughout New York City, trading it with his unorthodox psychotherapist for treatment, while having a crush on his stepdaughter.""","""https://image.tmdb.org/t/p/w440_and_h660_face/u6CTOWpM2Se4rpuLfmlZUlBfs8N.jpg""","""2008-08-01""",6000000
"""60295""","""Up the Yangtze""","""1114277""",7.5,"""https://themoviedb.org/movie/15272""",783000,"""15272""","""At the edge of the Yangtze River, not far from the Three Gorges Dam, young men and women take up employment on a cruise ship, where they confront rising waters and a radically changing China.""","""https://image.tmdb.org/t/p/w440_and_h660_face/smI5fv6QgwCCUuLbs6SyKR3HujS.jpg""","""2008-07-11""",null
"""60333""","""Encounters at the End of the World""","""1093824""",7.8,"""https://themoviedb.org/movie/12172""",null,"""12172""","""Film-maker Werner Herzog travels to the McMurdo Station in Antarctica, looking to capture the continent's beauty and investigate the characters living there.""","""https://image.tmdb.org/t/p/w440_and_h660_face/yC2Lg39V3xFGJyJYSnjUsnwjxmC.jpg""","""2008-07-18""",null
"""60343""","""Wee Willie Winkie""","""0029751""",7.1,"""https://themoviedb.org/movie/43869""",null,"""43869""","""Priscilla Williams is a young girl traveling with her mother, Joyce, to join her paternal grandfather, a British army colonel, at the post he commands in northern India. Upon arrival, they ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/6eHBtFO26ORm2xoq6zoFUVZyBSL.jpg""","""1937-07-30""",null
"""60382""","""Roman Polanski: Wanted and Desired""","""1157705""",7.3,"""https://themoviedb.org/movie/16800""",null,"""16800""","""Examines the public scandal and private tragedy which led to legendary filmmaker Roman Polanski's sudden flight from the United States.""","""https://image.tmdb.org/t/p/w440_and_h660_face/1W8t1iBSTRFr5Q0G3iJhw5BaP3w.jpg""","""2008-12-11""",null
"""60384""","""Z Channel: A Magnificent Obsession""","""0405496""",7.6,"""https://themoviedb.org/movie/56224""",null,"""56224""","""A documentary on the Z Channel, one of the first pay cable stations in the US, and its programming chief, Jerry Harvey. Debuting in 1974, the LA-based channel's eclectic slate of movies ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/mhEUVtXc08I8hZSbexWnilXga1p.jpg""","""2007-08-16""",null
"""60397""","""Mamma Mia!""","""0795421""",6.3,"""https://themoviedb.org/movie/11631""",609841637,"""11631""","""The story of a bride-to-be trying to find her real father told using hit songs by the popular '70s group ABBA.""","""https://image.tmdb.org/t/p/w440_and_h660_face/zdUA4FNHbXPadzVOJiU0Rgn6cHR.jpg""","""2008-07-18""",52000000
"""60471""","""Rogue""","""0479528""",6.2,"""https://themoviedb.org/movie/13022""",4609644,"""13022""","""An American journalist on assignment in the Australian outback encounters a man-eating crocodile while trapped on a rapidly flooding mud island.""","""https://image.tmdb.org/t/p/w440_and_h660_face/pLuTZp6tXCyLPBpcZch1lfqYg1M.jpg""","""2007-11-08""",20000000
"""60487""","""It's the Great Pumpkin, Charlie Brown""","""0060550""",8.2,"""https://themoviedb.org/movie/13353""",null,"""13353""","""The Peanuts gang celebrates Halloween while Linus waits for the Great Pumpkin.""","""https://image.tmdb.org/t/p/w440_and_h660_face/aMJzL6JGAJVzoh0yVmBU0sCHLNP.jpg""","""1966-10-27""",null
"""60514""","""Journey to the Center of the Earth""","""0373051""",5.8,"""https://themoviedb.org/movie/88751""",101702060,"""88751""","""On a quest to find out what happened to his missing brother, a scientist, his nephew and their mountain guide discover a fantastic and dangerous lost world in the center of the earth.""","""https://image.tmdb.org/t/p/w440_and_h660_face/myhj05hTAcQL2rhOrMqWxiioo49.jpg""","""2008-07-11""",45000000
"""60516""","""Meet Dave""","""0765476""",4.9,"""https://themoviedb.org/movie/11260""",50650079,"""11260""","""A crew of miniature aliens operate a spaceship that has a human form. While trying to save their planet, the aliens encounter a new problem, as their ship becomes smitten with an Earth woman.""","""https://image.tmdb.org/t/p/w440_and_h660_face/3Qfav5aVRcZmq854olMjJ795JJ2.jpg""","""2008-07-11""",60000000
"""60609""","""Death Note""","""0758742""",8.0,"""https://themoviedb.org/movie/16007""",27793200,"""16007""","""A battle between the world's 2 greatest minds begins when Light Yagami finds the Death Note, a notebook with the power to kill, and decides to rid the world of criminals.""","""https://image.tmdb.org/t/p/w440_and_h660_face/97nEMqXvr5STlFuhACmL8xSrH8f.jpg""","""2006-06-17""",20000000
"""60649""","""Space Chimps""","""0482603""",4.5,"""https://themoviedb.org/movie/11802""",64762724,"""11802""","""Ham III, the grandson of the first chimp astronaut, is blasted off into space by an opportunity-seeking senator. Soon, the fun-loving chimp has to get serious about the mission at hand; ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/eEuShzXtOr7pvbYmVqbejFl4aBf.jpg""","""2008-07-18""",37000000
"""60674""","""Stargate: Continuum""","""0929629""",7.6,"""https://themoviedb.org/movie/12914""",null,"""12914""","""Ba'al travels back in time and prevents the Stargate program from being started. SG-1 must somehow restore history.""","""https://image.tmdb.org/t/p/w440_and_h660_face/exCFVhFQWnVbGPbr2JeTQwK7Mgw.jpg""","""2008-07-29""",7000000
"""60684""","""Watchmen""","""0409459""",7.6,"""https://themoviedb.org/movie/13183""",185258983,"""13183""","""In an alternate 1985 where former superheroes exist, the murder of a colleague sends active vigilante Rorschach into his own sprawling investigation, uncovering something that could completely change the course of history as we know it.""","""https://image.tmdb.org/t/p/w440_and_h660_face/aZvOkdo203bm1kpcY0A0Tn074ER.jpg""","""2009-03-06""",130000000
"""60753""","""Felon""","""1117385""",7.5,"""https://themoviedb.org/movie/13012""",null,"""13012""","""A family man convicted of killing an intruder must cope with life afterward in the violent penal system.""","""https://image.tmdb.org/t/p/w440_and_h660_face/9Yst6mw5ZoJY70zcstR3w7pPcbg.jpg""","""2008-07-17""",2900000
"""60756""","""Step Brothers""","""0838283""",6.9,"""https://themoviedb.org/movie/12133""",128107642,"""12133""","""Two aimless middle-aged losers still living at home are forced against their will to become room-mates when their parents marry.""","""https://image.tmdb.org/t/p/w440_and_h660_face/jV0eDViuTRf9cmj4H0JNvbvaNbR.jpg""","""2008-07-25""",65000000
"""60760""","""X-Files: I Want to Believe, The""","""0443701""",5.9,"""https://themoviedb.org/movie/8836""",68369434,"""8836""","""Mulder and Scully are called back to duty by the FBI when a former priest claims to be receiving psychic visions pertaining to a kidnapped agent.""","""https://image.tmdb.org/t/p/w440_and_h660_face/vtaHbrHKUMZQpuyMkMNjGF6lJTF.jpg""","""2008-07-25""",30000000
"""60763""","""American Teen""","""0486259""",6.5,"""https://themoviedb.org/movie/13259""",null,"""13259""","""A documentary on seniors at a high school in a small Indiana town and their various cliques.""","""https://image.tmdb.org/t/p/w440_and_h660_face/5lSnOa4vTGDTcB4raCaKge9gJsT.jpg""","""2008-08-15""",5000000
"""60766""","""Man on Wire""","""1155592""",7.9,"""https://themoviedb.org/movie/14048""",2957978,"""14048""","""A look at tightrope walker Philippe Petit's daring, but illegal, high-wire routine performed between New York City's World Trade Center's twin towers in 1974, what some consider, the artistic crime of the century.""","""https://image.tmdb.org/t/p/w440_and_h660_face/1mS4rhIgHZcHIvf1beP9Av0Ui33.jpg""","""2008-08-29""",null
