name,tmdbId,movieId
"""James Wan""","""2127""","""51927"""
"""James Wan""","""2127""","""85788"""
"""James Wan""","""2127""","""130634"""
"""James Wan""","""2127""","""54787"""
"""James Wan""","""2127""","""8957"""
"""James Wan""","""2127""","""159858"""
"""James Wan""","""2127""","""103688"""
"""Martin Rosen""","""70663""","""49817"""
"""Martin Rosen""","""70663""","""2138"""
"""Melvin Frank""","""50567""","""7075"""
"""Tom Brady""","""66512""","""5942"""
"""Andrew Sipes""","""70850""","""71"""
"""John Moore""","""12028""","""100498"""
"""John Moore""","""12028""","""62394"""
"""John Moore""","""12028""","""4958"""
"""John Moore""","""12028""","""45662"""
"""John Moore""","""12028""","""27837"""
"""David Hogan""","""70792""","""737"""
"""Richard Eyre""","""36693""","""4976"""
"""Richard Eyre""","""36693""","""49961"""
"""Richard Eyre""","""36693""","""8915"""
"""George Marshall""","""19093""","""6412"""
"""George Marshall""","""19093""","""25920"""
"""George Marshall""","""19093""","""3349"""
"""George Marshall""","""19093""","""8661"""
"""Richard Thorpe""","""70862""","""59180"""
"""Richard Thorpe""","""70862""","""8661"""
"""Richard Thorpe""","""70862""","""7832"""
"""Richard Thorpe""","""70862""","""115139"""
"""Robert Hamer""","""70864""","""6650"""
"""Robert Hamer""","""70864""","""7818"""
"""Ronny Yu""","""17268""","""5678"""
"""Ronny Yu""","""17268""","""1525"""
"""Ronny Yu""","""17268""","""6615"""
"""Ronny Yu""","""17268""","""46322"""
"""Ronny Yu""","""17268""","""2315"""
"""Sam Wood""","""10790""","""8542"""
"""Sam Wood""","""10790""","""7132"""
"""Sam Wood""","""10790""","""7311"""
"""Sam Wood""","""10790""","""897"""
"""Sam Wood""","""10790""","""5644"""
"""Sam Wood""","""10790""","""8422"""
"""Sam Wood""","""10790""","""3870"""
"""Terry Hughes""","""15239""","""6104"""
"""Terry Hughes""","""15239""","""2266"""
"""Kenneth Johnson""","""19142""","""1599"""
"""Kenneth Johnson""","""19142""","""4544"""
"""Kenneth Johnson""","""19142""","""135264"""
"""Jonas Åkerlund""","""71329""","""6223"""
"""Stuart Gordon""","""27991""","""220"""
"""Stuart Gordon""","""27991""","""7987"""
"""Stuart Gordon""","""27991""","""7984"""
"""Stuart Gordon""","""27991""","""26819"""
"""Stuart Gordon""","""27991""","""3018"""
"""George Dunning""","""71253""","""2857"""
"""Andrew Davis""","""12989""","""4632"""
"""Andrew Davis""","""12989""","""6297"""
"""Andrew Davis""","""12989""","""1385"""
"""Andrew Davis""","""12989""","""119"""
"""Andrew Davis""","""12989""","""1892"""
"""Andrew Davis""","""12989""","""5093"""
"""Andrew Davis""","""12989""","""4466"""
"""Andrew Davis""","""12989""","""457"""
"""Andrew Davis""","""12989""","""836"""
"""Andrew Davis""","""12989""","""4001"""
"""Vincent McEveety""","""15657""","""2031"""
"""Vincent McEveety""","""15657""","""2016"""
"""Vincent McEveety""","""15657""","""2050"""
"""Vincent McEveety""","""15657""","""2051"""
"""Anthony Minghella""","""2239""","""1183"""
"""Anthony Minghella""","""2239""","""3176"""
"""Anthony Minghella""","""2239""","""7162"""
"""Anthony Minghella""","""2239""","""5034"""
"""Anthony Minghella""","""2239""","""499"""
"""Anthony Minghella""","""2239""","""51418"""
"""Robert Young""","""127716""","""1425"""
"""Vincent Ward""","""9198""","""2173"""
"""Vincent Ward""","""9198""","""2297"""
"""Robert Parrish""","""8514""","""5796"""
"""Joseph McGrath""","""47792""","""5796"""
"""John Ottman""","""9039""","""3908"""
"""Sean Ellis""","""32250""","""53318"""
"""John Alan Schwartz""","""167407""","""5737"""
"""John Alan Schwartz""","""167407""","""5734"""
"""John Alan Schwartz""","""167407""","""5735"""
"""John Alan Schwartz""","""167407""","""5736"""
"""Sergei Bodrov""","""130938""","""58306"""
"""Sergei Bodrov""","""130938""","""1450"""
"""Sergei Bodrov""","""130938""","""119655"""
"""Suri Krishnamma""","""158634""","""107945"""
"""Richard Curtis""","""7018""","""6942"""
"""Richard Curtis""","""7018""","""104374"""
"""Richard Curtis""","""7018""","""68073"""
"""John Irvin""","""17784""","""4629"""
"""John Irvin""","""17784""","""753"""
"""John Irvin""","""17784""","""4842"""
"""John Irvin""","""17784""","""3402"""
"""John Irvin""","""17784""","""452"""
"""John Irvin""","""17784""","""1472"""
"""Richard Lester""","""10586""","""7720"""
"""Richard Lester""","""10586""","""2641"""
"""Richard Lester""","""10586""","""8796"""
"""Richard Lester""","""10586""","""31923"""
"""Richard Lester""","""10586""","""2863"""
"""Richard Lester""","""10586""","""2946"""
"""Richard Lester""","""10586""","""2642"""
"""Frank Lloyd""","""72061""","""1931"""
"""Jon Jost""","""1012097""","""3531"""
"""Danny Boyle""","""2034""","""1658"""
"""Danny Boyle""","""2034""","""6502"""
"""Danny Boyle""","""2034""","""319"""
"""Danny Boyle""","""2034""","""81562"""
"""Danny Boyle""","""2034""","""136562"""
"""Danny Boyle""","""2034""","""52328"""
"""Danny Boyle""","""2034""","""778"""
"""Danny Boyle""","""2034""","""63082"""
"""Danny Boyle""","""2034""","""27790"""
"""Danny Boyle""","""2034""","""3285"""
"""Danny Boyle""","""2034""","""101741"""
"""Sarah Burns""","""152456""","""99468"""
"""Ken Burns""","""204484""","""99468"""
"""David McMahon""","""1251448""","""99468"""
"""David Yates""","""11343""","""81834"""
"""David Yates""","""11343""","""160563"""
"""David Yates""","""11343""","""88125"""
"""David Yates""","""11343""","""34552"""
"""David Yates""","""11343""","""54001"""
"""David Yates""","""11343""","""69844"""
"""Christian Vincent""","""72005""","""2869"""
"""Tom McCarthy""","""17867""","""59018"""
"""Tom McCarthy""","""17867""","""130087"""
"""Tom McCarthy""","""17867""","""85881"""
"""Tom McCarthy""","""17867""","""142488"""
"""Tom McCarthy""","""17867""","""6867"""
"""R. J. Cutler""","""89814""","""1123"""
"""Allen Coulter""","""16834""","""75341"""
"""Allen Coulter""","""16834""","""47950"""
"""Gareth Edwards""","""129894""","""111364"""
"""Gareth Edwards""","""129894""","""80917"""
"""Yoji Yamada""","""72496""","""27741"""
"""David Hare""","""8403""","""1543"""
"""Nicholas Barker""","""1080890""","""4208"""
"""Sam Miller""","""134156""","""2569"""
"""John Duigan""","""72624""","""5637"""
"""John Duigan""","""72624""","""1880"""
"""John Duigan""","""72624""","""3329"""
"""John Duigan""","""72624""","""4655"""
"""John Duigan""","""72624""","""537"""
"""Juan Carlos Tabío""","""72647""","""321"""
"""Juan Carlos Tabío""","""72647""","""1444"""
"""Kevin Jordan""","""85242""","""3568"""
"""Michael Lehmann""","""7145""","""1839"""
"""Michael Lehmann""","""7145""","""708"""
"""Michael Lehmann""","""7145""","""413"""
"""Michael Lehmann""","""7145""","""1285"""
"""Michael Lehmann""","""7145""","""50802"""
"""Michael Lehmann""","""7145""","""7000"""
"""Michael Lehmann""","""7145""","""5151"""
"""Eric Simonson""","""203953""","""65665"""
"""Paul Cox""","""939275""","""4731"""
"""Ethan Coen""","""1224""","""50912"""
"""Ethan Coen""","""1224""","""7367"""
"""Ethan Coen""","""1224""","""82459"""
"""Ethan Coen""","""1224""","""70927"""
"""Ethan Coen""","""1224""","""143859"""
"""Ethan Coen""","""1224""","""106766"""
"""Ethan Coen""","""1224""","""55820"""
"""Ethan Coen""","""1224""","""71464"""
"""Ethan Coen""","""1224""","""61323"""
"""Grant Harvey""","""72952""","""27778"""
"""John A. Davis""","""60237""","""4990"""
"""John A. Davis""","""60237""","""47124"""
"""Fred Wolf""","""66563""","""61250"""
"""Peter Yates""","""12804""","""304"""
"""Peter Yates""","""12804""","""4332"""
"""Peter Yates""","""12804""","""4608"""
"""Peter Yates""","""12804""","""679"""
"""Peter Yates""","""12804""","""3359"""
"""Peter Yates""","""12804""","""7076"""
"""Peter Yates""","""12804""","""4275"""
"""Peter Yates""","""12804""","""6498"""
"""Andy Wilson""","""28487""","""1647"""
"""Gernot Roll""","""1870""","""824"""
"""Elaine May""","""58251""","""4123"""
"""Mike Hodges""","""17281""","""8527"""
"""Mike Hodges""","""17281""","""3783"""
"""Mike Hodges""","""17281""","""4941"""
"""Mike Hodges""","""17281""","""4952"""
"""Mike Hodges""","""17281""","""3947"""
"""Larry Clark""","""51917""","""75349"""
"""Larry Clark""","""51917""","""175"""
"""Larry Clark""","""51917""","""4450"""
"""Larry Clark""","""51917""","""45521"""
"""Larry Clark""","""51917""","""7976"""
"""Larry Clark""","""51917""","""2440"""
"""Pat O'Connor""","""19969""","""222"""
"""Pat O'Connor""","""19969""","""2246"""
"""Pat O'Connor""","""19969""","""1498"""
"""Pat O'Connor""","""19969""","""4610"""
"""Pat O'Connor""","""19969""","""4136"""
"""Pat O'Connor""","""19969""","""4155"""
"""David Siegel""","""101446""","""320"""
"""David Siegel""","""101446""","""4723"""
"""David Siegel""","""101446""","""103279"""
"""Richard Pearce""","""73496""","""3713"""
"""Richard Pearce""","""73496""","""635"""
"""Richard Pearce""","""73496""","""2741"""
"""Richard Pearce""","""73496""","""3110"""
"""Richard Pearce""","""73496""","""6850"""
"""Bernardo Bertolucci""","""4956""","""26430"""
"""Bernardo Bertolucci""","""4956""","""2630"""
"""Bernardo Bertolucci""","""4956""","""1960"""
"""Bernardo Bertolucci""","""4956""","""365"""
"""Bernardo Bertolucci""","""4956""","""781"""
"""Bernardo Bertolucci""","""4956""","""2283"""
"""Bernardo Bertolucci""","""4956""","""7008"""
"""Bernardo Bertolucci""","""4956""","""2925"""
"""Bernardo Bertolucci""","""4956""","""7265"""
"""Charles Ferguson""","""74058""","""80906"""
"""Charles Ferguson""","""74058""","""55071"""
"""Martin Wood""","""1214381""","""60674"""
"""Peter Joseph""","""74257""","""58376"""
"""Jonathan Kasdan""","""30368""","""52668"""
"""Jonathan Kasdan""","""30368""","""101415"""
"""Clayton Jacobson""","""441784""","""50651"""
"""Alan Jacobs""","""131792""","""287"""
"""Toby Wilkins""","""82939""","""63826"""
"""Toby Wilkins""","""82939""","""66066"""
"""Lee Daniels""","""20019""","""72395"""
"""Lee Daniels""","""20019""","""104337"""
"""Lee Daniels""","""20019""","""96863"""
"""Mike Barker""","""77964""","""56633"""
"""Mikio Naruse""","""125690""","""864"""
"""Justin Lin""","""58189""","""67923"""
"""Justin Lin""","""58189""","""46335"""
"""Justin Lin""","""58189""","""43556"""
"""Justin Lin""","""58189""","""135569"""
"""Justin Lin""","""58189""","""86644"""
"""Justin Lin""","""58189""","""102716"""
"""David Seltzer""","""11834""","""3480"""
"""David Seltzer""","""11834""","""4012"""
"""David Seltzer""","""11834""","""26791"""
"""Amy J. Berg""","""74060""","""48698"""
"""Amy J. Berg""","""74060""","""97395"""
"""Franc. Reyes""","""96318""","""5901"""
"""Dianne Jackson""","""122965""","""91488"""
"""Marcus Dunstan""","""51023""","""99470"""
"""Jack Kinney""","""74565""","""3759"""
"""Jack Kinney""","""74565""","""3611"""
"""Jack Kinney""","""74565""","""3775"""
"""Jack Kinney""","""74565""","""3964"""
"""Chris Paine""","""74589""","""45928"""
"""James Watkins""","""63306""","""66090"""
"""Sean Anders""","""74619""","""96616"""
"""Sean Anders""","""74619""","""63479"""
"""Sean Anders""","""74619""","""117590"""
"""Sean Anders""","""74619""","""149352"""
"""Billy Ray""","""21807""","""51080"""
"""Billy Ray""","""21807""","""6932"""
"""Dan Curtis""","""29648""","""1341"""
"""Michael Matheson""","""91295""","""92494"""
"""Michael Matheson""","""91295""","""92496"""
"""Jesse Lawrence""","""1105693""","""103502"""
"""Matthew Diamond""","""116370""","""63393"""
"""Steve Gordon""","""122944""","""3524"""
"""Peter MacDonald""","""16589""","""71810"""
"""Peter MacDonald""","""16589""","""126"""
"""Peter MacDonald""","""16589""","""2404"""
"""Will Finn""","""70287""","""7374"""
"""John Sanford""","""80671""","""7374"""
"""Camilo Tavares""","""1106992""","""130980"""
"""Chris Fiore""","""158050""","""3890"""
"""Michael Arias""","""56343""","""55167"""
"""Ben Nott""","""1107980""","""108601"""
"""Patrick Hughes""","""143059""","""112897"""
"""Alex Proyas""","""21085""","""8644"""
"""Alex Proyas""","""21085""","""67197"""
"""Alex Proyas""","""21085""","""353"""
"""Alex Proyas""","""21085""","""1748"""
"""Karan Johar""","""35736""","""74787"""
"""Karan Johar""","""35736""","""98000"""
"""Michael Chapman""","""1044""","""5226"""
"""Michael Chapman""","""1044""","""2147"""
"""Na Hong-jin""","""75915""","""73808"""
"""Michael Schultz""","""77300""","""6410"""
"""Michael Schultz""","""77300""","""6725"""
"""Michael Schultz""","""77300""","""5718"""
"""Michael Schultz""","""77300""","""4442"""
"""Andrei Tarkovsky""","""8452""","""3503"""
"""Andrei Tarkovsky""","""8452""","""7759"""
"""Andrei Tarkovsky""","""8452""","""1232"""
"""Andrei Tarkovsky""","""8452""","""26578"""
"""Andrei Tarkovsky""","""8452""","""26150"""
"""Andrei Tarkovsky""","""8452""","""3415"""
"""Andrei Tarkovsky""","""8452""","""32892"""
"""Stephen Low""","""77867""","""37"""
"""Rodrigo García""","""77162""","""65567"""
"""Rodrigo García""","""77162""","""7038"""
"""Rodrigo García""","""77162""","""91673"""
"""Adrian Shergold""","""84737""","""89870"""
"""Adrian Shergold""","""84737""","""74508"""
"""David Barrett""","""9556""","""99005"""
"""Chris Noonan""","""58137""","""50160"""
"""Chris Noonan""","""58137""","""34"""
"""Nick Moore""","""3310""","""65193"""
"""Jonathan Levine""","""56661""","""89864"""
"""Jonathan Levine""","""56661""","""60293"""
"""Jonathan Levine""","""56661""","""142422"""
"""Jonathan Levine""","""56661""","""99007"""
"""Michael Mayer""","""50460""","""8667"""
"""Michael Mayer""","""50460""","""48791"""
"""Sean McNamara""","""129952""","""54290"""
"""Sean McNamara""","""129952""","""8911"""
"""Sean McNamara""","""129952""","""1739"""
"""James Marsh""","""76998""","""60766"""
"""James Marsh""","""76998""","""99992"""
"""James Marsh""","""76998""","""89260"""
"""James Marsh""","""76998""","""117176"""
"""James Marsh""","""76998""","""7343"""
"""Jay Roach""","""6737""","""59810"""
"""Jay Roach""","""6737""","""3948"""
"""Jay Roach""","""6737""","""2683"""
"""Jay Roach""","""6737""","""93498"""
"""Jay Roach""","""6737""","""96110"""
"""Jay Roach""","""6737""","""30825"""
"""Jay Roach""","""6737""","""5481"""
"""Jay Roach""","""6737""","""1517"""
"""Jay Roach""","""6737""","""79428"""
"""Jay Roach""","""6737""","""2889"""
"""Richard Kelly""","""1577""","""4878"""
"""Richard Kelly""","""1577""","""56003"""
"""Richard Kelly""","""1577""","""72380"""
"""Sam Green""","""130140""","""8011"""
"""Paul Schrader""","""1035""","""118248"""
"""Paul Schrader""","""1035""","""5680"""
"""Paul Schrader""","""1035""","""26737"""
"""Paul Schrader""","""1035""","""1458"""
"""Paul Schrader""","""1035""","""3304"""
"""Paul Schrader""","""1035""","""3649"""
"""Paul Schrader""","""1035""","""2755"""
"""Paul Schrader""","""1035""","""8899"""
"""Paul Schrader""","""1035""","""1346"""
"""Paul Schrader""","""1035""","""2439"""
"""David Butler""","""76381""","""8616"""
"""David Butler""","""76381""","""91286"""
"""David Butler""","""76381""","""5372"""
"""David Butler""","""76381""","""8572"""
"""David Butler""","""76381""","""5231"""
"""David Butler""","""76381""","""5097"""
"""David Butler""","""76381""","""47606"""
"""Gary Chapman""","""80691""","""36397"""
"""John Scheinfeld""","""116804""","""48741"""
"""John Scheinfeld""","""116804""","""83332"""
"""John Curran""","""96166""","""49772"""
"""John Curran""","""96166""","""8813"""
"""Yasuo Furuhata""","""83642""","""42935"""
"""Chris Smith""","""31654""","""27850"""
"""Chris Smith""","""31654""","""3007"""
"""Chris Smith""","""31654""","""73392"""
"""Tony Leondis""","""89112""","""64116"""
"""Yoshiaki Kawajiri""","""56339""","""27660"""
"""Yoshiaki Kawajiri""","""56339""","""6857"""
"""Yoshiaki Kawajiri""","""56339""","""5146"""
"""François Girard""","""78012""","""55498"""
"""François Girard""","""78012""","""2686"""
"""François Girard""","""78012""","""549"""
"""Darnell Martin""","""81727""","""64229"""
"""Sam Jones""","""76559""","""6306"""
"""Jeff McGrath""","""78485""","""5958"""
"""James Bridges""","""14838""","""5696"""
"""James Bridges""","""14838""","""2945"""
"""James Bridges""","""14838""","""7698"""
"""James Bridges""","""14838""","""5471"""
"""James Bridges""","""14838""","""3733"""
"""James Bridges""","""14838""","""4482"""
"""Tim Johnson""","""52870""","""6536"""
"""Tim Johnson""","""52870""","""2294"""
"""Tim Johnson""","""52870""","""130520"""
"""Tim Johnson""","""52870""","""45431"""
"""Patrick Gilmore""","""1205756""","""6536"""
"""John Schultz""","""79656""","""5458"""
"""John Schultz""","""79656""","""70282"""
"""John Schultz""","""79656""","""2888"""
"""Phil Morrison""","""17246""","""34528"""
"""Phil Morrison""","""17246""","""106883"""
"""Nick Park""","""7314""","""3751"""
"""Nick Park""","""7314""","""38038"""
"""Nick Park""","""7314""","""1148"""
"""Nick Park""","""7314""","""1223"""
"""Nick Park""","""7314""","""3429"""
"""Nick Park""","""7314""","""64285"""
"""Nick Park""","""7314""","""720"""
"""Nick Park""","""7314""","""745"""
"""Billy Kent""","""87191""","""46574"""
"""Dave McKean""","""87081""","""37857"""
"""Suzie Templeton""","""134656""","""78122"""
"""Caroline Thompson""","""1901""","""421"""
"""James Bobin""","""26205""","""110297"""
"""James Bobin""","""26205""","""91094"""
"""Anthony Mann""","""40199""","""8657"""
"""Anthony Mann""","""40199""","""6237"""
"""Anthony Mann""","""40199""","""6426"""
"""Anthony Mann""","""40199""","""1153"""
"""Anthony Mann""","""40199""","""1154"""
"""Anthony Mann""","""40199""","""3380"""
"""Anthony Mann""","""40199""","""6429"""
"""Mark Herman""","""55299""","""2390"""
"""Mark Herman""","""55299""","""64034"""
"""Mark Herman""","""55299""","""1542"""
"""Josh Pate""","""74429""","""1671"""
"""Robert Moore""","""47498""","""4925"""
"""Robert Moore""","""47498""","""5021"""
"""Ken Scott""","""1375201""","""129737"""
"""Ken Scott""","""1375201""","""106540"""
"""Ken Scott""","""1375201""","""93422"""
"""Fina Torres""","""144277""","""3909"""
"""Tim Reid""","""27771""","""83"""
"""Rob Williams""","""84568""","""140755"""
"""Rob Williams""","""84568""","""140757"""
"""Rob Williams""","""84568""","""140753"""
"""Rob Williams""","""84568""","""99615"""
"""Rob Williams""","""84568""","""72947"""
"""Rob Williams""","""84568""","""127728"""
"""Robert Taylor""","""1180949""","""5003"""
